"Review" "Review_rating"
"I am really impressed. I really love this car, its specifications are really amazing and this car will be the best SUV in India, amazing features, good design really powerful engine, best voice assistance, good camera. And available at a very low price, this car will beat all the cars at its launch. 
Read More" 5
"MG Hector has impressive looks, hope car will be good as compared to it's competitors. Good CC and power too.  
" 5
"Very good car in this price range and loaded with excellent features having the look of both SUV and BMW. its overall look is very good interior is very nicely designed to have good space and very comfortable. If it's service part is good then I will go for it and recommend others also to purchase. Very amazing.
Read More" 5
"Looking dashing and its voice commands system is great,MG HECTOR is a big competitor for other rivalsSUV's, and specially sunroof,and front Day time running lights,10\" touchscreen, automatically closed back storage door, six small but effective headlamp,and 170 bhp power, keyless entry, and special RED color are amazing.
Read More" 5
"Good and classic Exterior and interior with smart features. I think it will satisfy the Customers. MG Hector
" 5
"Hector is full pack with all features, with first in automobile sector In India, and this all features we show in Volvo,m- Benz, Audi,  all cars price near about 50, lacks onwards
Read More" 5
"Awesome car, All round camera a new feature in SUV. What about safety features like driver and passenger airbags, ABS, etc. Solid feature loaded entry in the SUV segment. Eagerly waiting to test drive.
Read More" 5
"Looking forward to the launch. All the features are great.
" 5
"The car is really good and is worth a buy the facilities that it provides at its price is just more than enough.
" 5
"Excellent car in a good budget. I like the car features and the car looks very good. I will buy this car in August 2019, MG Hector engine is very powerful because engine capacity is 1956cc. MG Hector's automatic back side door, air-conditioner will start from our smartphone when we are not in the car.
Read More" 5
"Looks really good with awesome LED DLR. I didn't get all features of this car MG Hector but voice recognition in this price range will definitely kill damn Indian market. Thank You MG Wish all the good wishes for launching MG Hector in India.
Read More" 5
"So good looks and voice control is an amazing feature. The LED day time running lights are very cool.
" 5
"Best SUV I have ever seen in this price range Good system,  design, good looking, worth money loved it MG.
" 5
"It's going to be the biggest rival of Creta and XUV300. It's going to roar in June. It give panoramic biggest sunroof till now.
" 5
"This is a superb car. I really like it. The looks are very impressive. 
" 5
"It will be a great car for Indians who are going with Creta and other SUV cars .. great features as compared to all SUV VARIANTS
" 5
"Advanced technology will pull it further if price will be aggressive in money minded market. All the best morris garage
" 5
"Review" "Review_rating"
"When I hear that car is coming to India which will be the first Indian electric SUV, I am surprised about that. This car's look is not so crispy as much as Tata's harrier, but it damns electric beast. This car doesn't shine us, this car speaks to us. Every Indian should purchase all car from MG brands only even though they are Chinese owned, reason...Read More" 5
